,0,1,2,3,4,5,6,7,8,tsp_id
29,104.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38000000000011,0.0,6
30,0.0,2.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,6
31,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
32,0.0,4.670000000000073,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
35,261.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7
36,352.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8
37,41.0,1.5,1.1700000000000728,0.0,1.0,0.0,0.0,0.0,0.0,8
38,12.829999999999927,4.0,0.0,0.0,3.5,0.0,0.0,0.5,0.0,8
39,0.0,0.32999999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
40,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
41,300.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,0.0,9
42,606.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
43,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
44,371.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,12
45,360.5,5.5,4.5,0.0,2.5,0.0,0.0,31.600000000000364,0.0,13
46,138.0,4.5,0.0,0.0,5.75,0.0,0.0,11.5,0.0,13
47,49.0,19.0,0.0,0.0,0.0,0.0,0.0,6.529999999999745,0.0,13
48,2.5,6.380000000000109,9.109999999999673,0.0,5.449999999999818,0.0,0.0,0.0,0.0,13
49,0.0,3.0200000000004366,7.220000000000255,0.0,0.0,0.0,0.0,0.0,0.0,13
50,2.5999999999994543,0.8999999999996362,6.199999999999818,0.0,0.0,0.0,0.0,0.0,0.0,13
51,0.0,1.2400000000006912,5.170000000000073,0.0,0.0,0.0,0.0,0.0,0.0,13
52,0.0,3.3299999999999272,8.109999999999673,0.0,0.0,0.0,0.0,0.0,0.0,13
53,5.489999999999782,1.1099999999996726,4.779999999999745,0.0,0.0,0.0,0.0,0.0,0.0,13
54,432.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
55,366.5,12.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,15
56,117.5,6.5,1.5,0.0,2.0,0.0,0.0,1.0,0.0,15
57,30.0,1.75,0.0,0.25,0.0,0.0,0.0,10.0,0.0,15
58,209.5,4.0,0.0,1.25,3.5,0.0,0.0,0.0,0.0,16
59,49.5,27.5,5.0,6.5,22.5,0.0,0.0,1.7899999999999636,0.0,16
60,15.670000000000073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
61,505.5,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17
62,108.42000000000007,4.0,4.0,0.0,8.75,0.0,0.0,0.36999999999989086,0.0,17
63,0.0,2.8299999999999272,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17
64,0.0,0.8400000000001455,0.0,0.0,0.8400000000001455,0.0,0.0,0.0,0.0,17
65,0.0,0.32999999999992724,0.0,0.0,0.32999999999992724,0.0,0.0,0.0,0.0,17
66,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3299999999999272,0.0,18
67,268.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19
68,46.5,4.75,1.0,0.0,5.0,0.0,0.0,2.0,0.0,19
69,0.0,3.0799999999999272,2.6700000000000728,0.0,4.25,0.0,0.0,0.0,0.0,19
70,0.0,12.670000000000073,1.0,0.0,6.3400000000001455,0.0,0.0,0.0,0.0,19
71,12.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19
72,12.5,1.6700000000000728,3.5,0.0,2.3299999999999272,0.0,0.0,0.8999999999996362,0.0,19
73,161.0,10.5,2.0,8.5,4.0,0.0,0.0,50.35999999999967,0.0,20
74,118.25,5.829999999999927,1.0,0.0,2.8299999999999272,0.0,0.0,0.0,0.0,20
75,8.0,3.6700000000000728,1.5,0.0,0.0,0.0,0.0,0.0,0.0,20
76,371.0,14.0,0.0,0.0,9.5,10.0,0.0,0.0,0.0,21
77,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
78,170.5,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,23
79,135.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,24
80,59.5,2.0,2.0,0.0,2.0,0.0,0.0,12.899999999999636,0.0,24
81,8.5,2.25,0.0,0.0,2.25,0.0,0.0,0.21000000000003638,0.0,24
82,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
83,249.0,2.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,25
84,42.0,8.0,2.5,0.0,0.5,0.0,0.0,8.94000000000051,0.0,25
85,6.0,2.5,0.0,0.0,1.3299999999999272,0.0,0.0,0.0,0.0,25
86,22.5,2.75,0.0,0.0,4.5,0.0,0.0,0.0,0.0,25
87,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
88,0.0,1.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,25
89,185.0,3.5,0.0,0.0,4.5,0.0,0.0,9.75,0.0,26
90,132.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,26
91,33.92000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
92,617.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27
93,69.75,1.0,0.0,0.0,0.8599999999996726,0.0,0.0,0.7100000000000364,0.0,27
94,59.0,3.0,0.0,0.0,7.0,0.0,0.0,7.329999999999927,0.0,28
95,0.0,2.5,1.5,2.0,1.5,0.0,0.0,0.0,0.0,28
96,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28
97,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,28
98,3.6700000000000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
99,172.5,0.0,0.0,0.0,0.0,0.0,0.0,46.75,0.0,29
100,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
101,600.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31
102,69.5,0.6700000000000728,0.0,0.0,0.6700000000000728,0.0,0.0,11.859999999999673,0.0,31
103,16.25,4.5,0.0,0.75,3.0,0.0,0.0,2.5,0.0,31
104,1.5,5.25,0.0,1.5,3.25,0.0,0.0,0.0,0.0,31
105,0.0,10.25,7.25,0.0,0.0,0.0,0.0,0.0,0.0,31
106,0.0,6.170000000000073,0.0,0.75,5.5,0.0,0.0,0.0,0.0,31
107,387.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,32
108,114.5,0.0,0.0,0.0,0.0,0.0,0.0,27.600000000000364,0.0,32
109,168.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000182,0.0,33
110,266.0,6.5,0.0,4.0,5.0,0.0,0.0,0.0,0.0,34
111,22.5,4.0,0.0,4.0,1.5,0.0,0.0,1.0,0.0,34
112,36.5,7.0,4.0,2.380000000000109,13.0,0.0,0.0,0.0,0.0,34
113,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
114,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8999999999999773,0.0,50
115,2.080000000000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
116,0.9199999999999591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
117,0.3300000000000409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
118,6.0,1.0,0.0,0.25,0.5,0.0,0.0,0.7100000000000364,0.0,51
119,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51
120,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,51
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
123,22.5,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,52
124,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
125,3.75,1.5,0.0,0.0,1.8799999999999955,0.0,0.0,0.0,0.0,53
126,0.0,0.16999999999995907,0.0,0.0,0.16999999999995907,0.0,0.0,0.0,0.0,53
127,0.0,0.3300000000000409,0.5,0.0,0.0,0.0,0.0,0.0,0.0,53
128,0.0,0.0,0.16999999999995907,0.0,0.0,0.0,0.0,0.0,0.0,53
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
130,0.0,0.0,0.16999999999995907,0.0,0.0,0.0,0.0,0.0,0.0,53
131,0.0,0.08000000000004093,0.16999999999995907,0.0,0.0,0.0,0.0,0.0,0.0,53
132,0.0,0.0,0.08999999999991815,0.0,0.0,0.0,0.0,0.0,0.0,53
133,0.16000000000008185,0.05000000000006821,0.08000000000004093,0.0,0.0,0.0,0.0,0.0,0.0,53
134,11.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,54
135,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
138,0.0,0.5,1.0,0.0,0.25,0.0,0.0,0.0,0.0,54
139,15.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,55
140,3.25,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,55
141,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
142,32.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,56
143,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,56
144,2.0,0.16999999999995907,0.0,0.0,0.16999999999995907,0.0,0.0,0.0,0.0,56
145,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,56
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
149,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,56
150,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,56
151,0.39999999999997726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
152,15.0,2.0,0.0,0.0,0.0,0.25,0.0,1.1000000000000227,0.0,57
153,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0,57
155,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,57
156,0.08000000000004093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
157,0.0,0.4600000000000364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
158,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
161,14.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,58
162,2.0,2.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,58
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
164,0.5800000000000409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
166,0.0,0.10000000000002274,0.16999999999995907,0.10000000000002274,0.0,0.0,0.0,0.0,0.0,58
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
168,0.0,0.14999999999997726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
169,0.0,0.25,0.029999999999972715,0.0,0.25,0.029999999999972715,0.0,0.0,0.0,58
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
171,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
172,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
175,0.0,0.5,0.2999999999999545,0.0,0.5,0.0,0.0,0.0,0.0,59
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
177,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
178,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,61
179,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
180,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
182,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
183,31.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,63
184,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5599999999999454,0.0,63
185,15.5,2.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,64
186,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
187,1.169999999999959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
191,25.5,0.0,0.0,0.0,0.0,0.0,0.0,4.039999999999964,0.0,65
192,0.0,0.5800000000000409,0.5,0.0,0.0,0.0,0.0,0.0,0.0,65
193,0.0,0.0,0.03999999999996362,0.0,0.0,0.0,0.0,0.0,0.0,65
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65
199,0.0,0.0,0.08999999999991815,0.0,0.0,0.0,0.0,0.0,0.0,65
200,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,65
201,0.0,0.0,0.16000000000008185,0.0,0.0,0.0,0.0,0.0,0.0,65
202,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329999999999984,0.0,66
203,22.5,0.0,0.3300000000000409,0.0,0.0,0.0,0.0,0.0,0.0,67
204,2.5,0.5,0.16999999999995907,0.0,1.0,0.0,0.0,0.0,0.0,67
205,20.5,0.0,0.16999999999995907,1.0,0.0,0.0,0.0,3.5,0.0,68
206,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
207,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
208,0.25,0.16999999999995907,0.0,0.0,0.16999999999995907,0.0,0.0,0.0,0.0,68
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
210,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
211,9.5,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,70
212,4.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,70
213,26.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,71
214,2.419999999999959,1.0899999999999181,0.4199999999999591,0.0,0.08999999999991815,0.0,0.0,0.0,0.0,71
215,0.6600000000000819,0.3300000000000409,0.0,0.0,0.3300000000000409,0.0,0.0,0.0,0.0,71
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
218,0.16999999999995907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71
219,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
220,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
221,12.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,73
222,1.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,73
223,0.8300000000000409,0.5,0.5,0.16999999999995907,0.0,0.0,0.0,0.0,0.0,73
224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
225,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
226,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75
227,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
229,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,75
230,0.0,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,75
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75
232,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
233,4.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,76
234,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
235,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77
236,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78
238,8.5,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,79
239,4.829999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.6700000000000159,0.0,79
240,12.5,1.0,0.0,0.25,0.0,0.0,0.0,3.75,0.0,80
241,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
242,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,80
243,0.8300000000000409,0.25,0.0,0.0,0.8500000000000227,0.0,0.0,0.0,0.0,80
244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
245,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8700000000000045,0.0,81
246,2.5,0.3300000000000409,0.0,0.0,0.3300000000000409,0.0,0.0,0.6200000000000045,0.0,81
247,0.0,0.4199999999999591,0.0,0.0,0.5,0.0,0.0,0.0,0.0,81
248,0.0,0.3300000000000409,0.25,0.0,0.0,0.0,0.0,0.0,0.0,81
249,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,81
250,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,81
251,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
255,19.5,0.5,0.0,0.3299999999999841,0.5,0.0,0.0,2.0,0.0,82
256,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82
257,1.5,0.16999999999995907,0.0,0.16999999999995907,0.20000000000004547,0.0,0.0,0.0,0.0,82
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
264,15.5,2.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,83
265,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,83
266,3.0,0.0,0.0,0.0,0.17000000000001592,0.0,0.0,0.0,0.0,84
267,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
268,1.329999999999984,0.3299999999999841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
269,0.75,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,84
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
271,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,84
272,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
273,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
274,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
276,177.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
277,173.5,5.5,7.5,0.0,6.5,0.0,0.0,0.0,0.0,101
278,31.5,1.0799999999999272,0.5,0.0,0.5,0.0,0.0,0.42000000000007276,0.0,101
279,55.0,6.0,8.829999999999927,0.0,2.0,0.0,0.0,0.0,0.0,101
280,12.0,5.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,101
281,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
282,17.329999999999927,6.0,0.0,0.0,6.0,0.0,0.0,1.3299999999999272,0.0,102
283,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
284,181.5,0.5,0.0,0.0,0.5,0.0,0.0,25.329999999999927,0.0,103
285,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
286,334.5,21.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,104
287,74.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,104
288,0.0,4.329999999999927,1.0,0.0,1.0,0.0,0.0,0.0,0.0,104
289,0.0,1.0,0.0,0.0,0.6700000000000728,0.06999999999970896,0.0,0.0,0.0,104
290,0.0,0.3400000000001455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
292,6.670000000000073,2.0,2.0,0.0,1.5,0.0,0.0,0.47000000000025466,0.0,104
293,0.0,0.4499999999998181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
294,0.0,0.38000000000010914,0.38000000000010914,0.0,0.5,0.0,0.0,0.0,0.0,104
295,193.5,44.5,0.0,0.0,53.0,0.0,0.0,0.0,0.0,105
296,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
297,66.75,2.5,0.0,2.0,3.5,0.0,0.0,0.0,0.0,106
298,17.5,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,106
299,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,106
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
301,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
302,1.0,3.0,0.0,0.0,7.829999999999927,0.0,0.0,0.0,0.0,106
303,0.0,0.6700000000000728,0.6700000000000728,0.0,1.0,0.0,0.0,0.0,0.0,106
304,0.0,2.3299999999999272,2.0,0.0,0.32999999999992724,0.0,0.0,0.0,0.0,106
305,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,106
306,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
307,332.0,2.0,1.0,2.0,1.0,0.0,0.0,26.899999999999636,0.0,107
308,39.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,108
309,479.5,6.0,0.0,3.0,3.0,0.0,0.0,4.170000000000073,0.0,108
310,210.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,109
311,308.5,4.0,0.0,0.0,4.0,0.0,0.0,34.90000000000009,0.0,110
312,46.32999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.6199999999998909,0.0,110
313,248.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,0.0,111
314,121.0,0.17000000000007276,0.0,0.0,0.17000000000007276,0.0,0.0,3.380000000000109,0.0,111
315,163.5,0.5,0.0,0.0,1.0,0.0,0.0,6.329999999999927,0.0,111
316,67.0,1.6700000000000728,0.0,0.5,1.0,0.0,0.0,0.0,0.0,111
317,0.0,1.430000000000291,1.3299999999999272,0.0,0.07999999999992724,0.0,0.0,0.0,0.0,111
318,0.0,0.8999999999996362,0.8999999999996362,0.0,0.75,0.0,0.0,0.0,0.0,111
319,283.5,5.5,0.0,0.0,7.5,0.0,0.0,9.5,0.0,112
320,29.5,4.5,0.8299999999999272,0.0,3.75,0.0,0.0,1.449999999999818,0.0,112
321,21.5,1.3299999999999272,0.0,1.1400000000003274,2.0,0.0,0.0,0.0,0.0,112
322,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112
323,135.5,4.5,0.0,0.0,4.5,0.0,0.0,32.0,0.0,113
324,18.0,0.5,0.0,0.0,0.5,0.0,0.0,0.22000000000025466,0.0,113
