,0,1,2,3,4,5,6,7,8,9,tsp_id
25,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,23.0,0.0,2
26,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,23.0,0.0,2
27,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
28,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,2
29,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,23.0,0.0,2
30,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,23.0,0.0,2
31,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,23.0,0.0,2
32,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2
33,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
34,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,0.0,2
35,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
36,7.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3
37,7.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,25.0,0.0,3
38,4.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3
39,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4
40,6.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4
41,6.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4
42,0.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
43,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
44,5.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4
45,0.0,10.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4
46,2.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4
47,0.0,12.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4
48,0.0,11.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4
49,0.0,11.0,5.0,2.0,2.0,0.0,0.0,1.0,33.0,0.0,4
50,0.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,33.0,0.0,4
51,0.0,13.0,9.0,2.0,2.0,2.0,0.0,1.0,33.0,0.0,4
52,0.0,13.0,9.0,2.0,2.0,0.0,0.0,0.0,33.0,0.0,4
53,6.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,33.0,0.0,4
54,12.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6
55,11.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,31.0,0.0,6
56,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7
57,8.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,19.0,0.0,7
58,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,7
59,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9
60,7.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,24.0,0.0,9
61,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
62,7.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10
63,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,10
64,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10
65,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10
66,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10
67,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10
68,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,10
69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
70,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11
71,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11
72,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,11
73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,11
74,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,11
75,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,11
76,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11
77,0.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,26.0,0.0,11
78,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11
79,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,11
80,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11
81,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,26.0,0.0,11
82,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,26.0,0.0,11
83,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11
84,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11
85,0.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,26.0,0.0,11
86,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,26.0,0.0,11
87,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,11
88,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,11
89,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,26.0,0.0,11
90,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,11
91,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,11
92,0.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,26.0,0.0,11
93,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,11
94,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
95,0.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,12
96,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12
97,0.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,14.0,0.0,12
98,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,12
99,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,12
100,5.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,12
101,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12
102,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12
103,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
104,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,13
105,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,18.0,0.0,13
106,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13
107,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13
108,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13
109,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,13
110,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14
111,7.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,14
112,10.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,14
113,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,14
114,5.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,14
115,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
116,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,37.0,0.0,14
117,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,0.0,14
118,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14
119,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,14
120,9.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,16.0,0.0,18
121,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18
122,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,16.0,0.0,18
123,0.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,18
124,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18
125,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18
126,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,18
127,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18
128,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,18
129,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,18
130,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,18
131,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,16.0,0.0,18
132,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18
133,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18
134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18
135,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
136,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18
137,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18
138,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,18
139,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,18
140,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18
141,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
142,9.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,19
143,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,19
144,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19
145,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19
146,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19
147,0.0,10.0,5.0,2.0,2.0,0.0,0.0,1.0,19.0,0.0,19
148,0.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19
149,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,19
150,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19
151,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19
152,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20
153,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,20
154,4.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,20
155,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,0.0,20
156,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,20
157,13.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23
158,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24
159,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,24
160,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
161,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
162,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
163,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24
164,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
165,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
166,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24
167,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24
168,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
169,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24
170,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24
171,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
172,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
173,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
174,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24
175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
176,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
177,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24
178,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25
179,17.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26
180,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
181,5.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
182,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,29.0,0.0,26
183,0.0,9.0,6.0,2.0,2.0,0.0,0.0,1.0,29.0,0.0,26
184,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,26
185,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,26
186,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
187,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
188,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
189,0.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
190,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26
191,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,29.0,0.0,26
192,0.0,7.0,0.0,2.0,2.0,0.0,0.0,1.0,29.0,0.0,26
193,5.0,6.0,2.0,2.0,2.0,0.0,0.0,1.0,29.0,0.0,26
194,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,26
195,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26
196,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
197,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
198,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
199,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26
200,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26
201,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26
202,0.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,26
203,9.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,27
204,6.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,27
205,5.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,27
206,0.0,8.0,4.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,27
207,0.0,6.0,2.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,27
208,0.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,27
209,0.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27
210,7.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,27
211,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27
212,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27
213,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27
214,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,27
215,5.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,27
216,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27
217,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27
218,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27
219,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27
220,6.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,27
221,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
222,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28
223,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,28
224,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28
225,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28
226,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28
227,19.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30
228,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
229,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31
230,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31
233,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
234,23.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34
235,9.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,34
236,5.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,34
237,9.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,35
238,5.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,35
239,4.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,35
240,4.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,35
241,0.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,35
242,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,35
243,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,35
244,8.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,38
245,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,38
246,5.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,38
247,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38
248,5.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,18.0,0.0,38
249,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,38
250,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,38
251,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,38
252,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38
253,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,38
254,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
255,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38
256,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,39
257,9.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,40
258,3.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,40
259,18.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,42
260,14.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,34.0,0.0,42
261,7.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,42
262,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,34.0,0.0,42
263,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42
264,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42
265,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42
266,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42
267,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42
268,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42
269,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42
270,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42
271,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42
272,5.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42
273,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,42
274,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,34.0,0.0,42
275,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,42
276,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,42
277,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,34.0,0.0,42
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,42
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,42
280,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,42
281,15.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,43
282,9.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,43
283,14.0,7.0,3.0,0.0,1.0,2.0,0.0,0.0,27.0,0.0,43
284,11.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43
285,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
286,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
287,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,43
288,9.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,12.0,0.0,44
289,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
290,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
291,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
292,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
293,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
294,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
295,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
296,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44
297,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
298,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
299,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
300,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44
301,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
302,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
303,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
304,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44
305,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
306,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
307,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
308,0.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,44
309,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44
310,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44
311,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44
312,12.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,46
313,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,22.0,0.0,46
314,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,46
315,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,46
