,0,1,2,3,4,5,6,7,8,tsp_id
59,0.0,38.0,0.0,17.0,36.5,0.0,0.0,0.0,0.0,1043
60,0.0,38.0,0.0,16.5,2.5,0.0,0.0,0.0,0.0,1043
61,0.0,38.0,1.5,14.0,36.5,0.0,0.0,0.0,0.0,1043
62,0.0,37.5,1.0,3.25,36.5,0.0,0.0,0.0,0.0,1043
63,0.0,39.0,2.5,6.5,5.0,0.0,0.0,0.0,0.0,1043
64,0.0,37.0,0.5,6.5,0.5,0.0,0.0,0.0,0.0,1043
65,0.0,38.5,0.0,15.0,2.0,0.0,0.0,0.0,0.0,1043
66,0.0,38.5,0.0,9.5,2.0,0.0,0.0,0.0,0.0,1043
67,0.0,38.5,0.0,24.0,36.5,0.0,0.0,0.0,0.0,1043
68,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1043
69,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1043
70,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1044
71,0.0,8.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,1044
72,0.0,2.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1044
73,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1044
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1044
76,0.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1044
77,0.0,5.5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1044
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
79,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1044
80,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1044
81,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,1044
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
83,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1044
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
85,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1044
86,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1044
87,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1044
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
89,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1044
91,0.0,23.5,0.0,0.0,23.5,0.0,0.0,4.0,0.0,1044
92,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1044
93,0.0,23.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1044
94,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1045
95,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1045
96,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1045
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045
99,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1045
100,0.0,15.5,0.0,15.5,13.0,0.0,0.0,0.0,0.0,1045
101,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1045
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045
103,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1045
104,0.0,23.0,0.0,0.0,30.670000000000073,0.0,0.0,0.0,0.0,1045
105,0.0,0.0,0.0,0.0,11.800000000000182,0.0,0.0,0.0,0.0,1045
106,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1045
107,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045
108,108.5,9.0,0.0,5.5,3.8299999999999272,0.0,0.0,2.0,0.0,1045
109,0.0,16.0,0.0,27.0,12.5,0.0,0.0,0.0,0.0,1045
110,0.0,5.5,0.0,19.0,5.5,0.0,0.0,0.0,0.0,1045
111,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7600000000002183,0.0,1045
112,0.0,6.5,0.0,2.0,5.5,0.0,0.0,0.0,0.0,1045
113,0.0,1.5,0.0,1.5,2.5,0.0,0.0,0.0,0.0,1045
114,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1045
115,0.0,3.0,0.5,3.0,0.5,0.0,0.0,0.0,0.0,1045
116,0.0,12.5,10.0,12.5,4.0,0.0,0.0,0.0,0.0,1045
117,0.0,4.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,1045
118,76.5,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,1046
119,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046
120,23.5,2.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1046
121,0.0,15.75,0.0,0.0,15.75,0.0,0.0,5.329999999999927,0.0,1046
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046
123,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046
124,0.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1046
125,0.0,19.0,2.25,0.0,56.0,0.0,0.0,2.25,0.0,1046
126,0.0,6.5,6.5,0.0,43.5,0.0,0.0,0.32999999999992724,0.0,1046
127,0.0,2.5,0.0,0.0,7.25,0.0,0.0,3.1700000000000728,0.0,1046
128,0.0,6.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1046
129,0.0,3.5,0.0,0.0,7.25,0.0,0.0,0.0,0.0,1046
130,0.0,4.0,0.0,0.0,1.5,0.0,0.0,18.0,0.0,1046
131,0.0,7.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,1046
132,0.0,3.5,0.0,0.0,7.25,0.0,0.0,0.0,0.0,1046
133,0.0,4.25,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1046
134,0.0,2.25,1.1300000000001091,0.0,15.5,0.0,0.0,0.0,0.0,1046
135,0.0,2.2399999999997817,0.23999999999978172,0.0,0.0,0.0,0.0,0.0,0.0,1046
136,0.0,3.2399999999997817,0.23999999999978172,0.0,8.36999999999989,0.0,0.0,0.0,0.0,1046
137,0.0,26.75,0.0,0.0,25.75,0.0,0.0,4.170000000000073,0.0,1046
138,0.0,36.25,0.0,0.0,25.75,0.0,0.0,0.0,0.0,1046
139,0.0,37.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1046
140,0.0,12.25,1.75,0.0,1.75,0.0,0.0,0.0,0.0,1046
141,0.0,24.5,14.0,0.0,10.5,0.0,0.0,0.0,0.0,1046
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047
143,0.0,11.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,1048
144,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1048
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
147,30.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
148,0.0,8.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,1048
149,0.0,1.1700000000000728,0.0,0.0,1.1700000000000728,0.0,0.0,0.0,0.0,1048
150,0.0,0.32999999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
152,0.0,16.0,16.0,0.0,21.75,0.0,0.0,0.0,0.0,1048
153,0.0,10.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,1048
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
155,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1048
156,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1048
157,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1048
158,0.0,60.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1048
159,0.0,37.5,24.0,0.0,17.0,0.0,0.0,0.0,0.0,1048
160,0.0,29.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1048
161,64.0,32.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1048
162,170.25,14.5,0.0,14.5,8.0,0.0,0.0,0.0,0.0,1048
163,179.5,0.0,0.0,0.0,0.0,0.0,0.0,56.92000000000007,0.0,1048
164,0.0,3.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,1048
165,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
166,0.0,12.5,13.5,0.0,6.0,0.0,0.0,0.0,0.0,1048
167,171.0,0.0,0.0,0.0,0.0,0.0,0.0,6.670000000000073,0.0,1049
168,156.0,0.0,0.0,0.0,0.0,0.0,0.0,27.329999999999927,0.0,1049
169,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050
170,183.5,0.5,0.0,0.0,0.5,0.0,0.0,52.5,0.0,1051
171,8.5,0.32999999999992724,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1051
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
173,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1051
174,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
178,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
179,0.0,14.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1051
180,0.0,14.0,0.0,14.0,6.670000000000073,0.0,0.0,0.0,0.0,1051
181,72.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
182,0.0,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1051
183,0.0,1.0,0.0,0.0,1.0,0.32999999999992724,0.0,0.0,0.0,1051
184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
185,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1051
186,0.0,2.25,0.5,0.0,1.0,0.6700000000000728,0.0,0.0,0.0,1051
187,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1051
188,30.5,1.0,0.0,1.0,1.0,0.0,0.0,0.1999999999998181,0.0,1051
189,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1051
190,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1051
191,0.0,6.0,6.0,0.0,7.5,0.0,0.0,0.0,0.0,1051
192,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1051
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051
194,0.0,90.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1052
195,0.0,152.5,0.0,113.75,88.0,0.0,0.0,0.0,0.0,1052
196,0.0,46.0,0.0,0.0,42.0,46.0,0.0,0.0,0.0,1052
197,0.0,12.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,1053
198,0.0,20.5,0.0,20.5,8.5,0.0,0.0,0.0,0.0,1053
199,0.0,13.5,0.0,8.5,8.5,0.0,0.0,0.0,0.0,1053
200,0.0,10.0,0.0,4.75,3.6700000000000728,0.0,0.0,0.0,0.0,1053
201,0.0,59.0,0.0,4.75,92.5,0.0,0.0,0.0,0.0,1053
202,36.5,4.5,0.0,3.5,3.5,0.0,0.0,0.0,0.0,1053
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054
204,0.0,145.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0,1055
205,0.0,87.5,0.0,0.0,87.5,53.82999999999993,0.0,0.0,0.0,1055
206,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1055
207,0.0,108.0,0.0,74.5,21.0,0.0,0.0,0.0,0.0,1055
208,0.0,160.5,0.0,87.0,143.0,0.0,0.0,0.0,0.0,1055
209,0.0,43.0,35.0,25.0,35.0,0.0,0.0,0.0,0.0,1055
210,0.0,8.0,0.0,15.0,11.5,0.0,0.0,0.0,0.0,1055
211,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056
213,0.0,111.5,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1057
214,0.0,87.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1057
215,0.0,44.5,0.0,40.5,68.75,0.0,0.0,0.0,0.0,1058
216,0.0,49.0,0.0,49.0,11.0,0.0,0.0,0.0,0.0,1058
217,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1058
218,0.0,54.5,0.0,40.0,53.25,0.0,0.0,0.0,0.0,1058
219,0.0,97.5,94.5,0.0,38.0,83.17000000000007,0.0,0.0,0.0,1058
220,0.0,3.0,0.0,1.6700000000000728,2.5,0.0,0.0,0.0,0.0,1058
221,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058
222,0.0,75.0,0.0,75.0,47.0,0.0,0.0,0.0,0.0,1059
223,0.0,67.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1059
224,0.0,95.5,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1059
225,4092.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6700000000000728,0.0,1060
226,10.0,3.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1060
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060
228,5455.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.6000000000004,0.0,1061
229,5719.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062
230,5.5,5.5,0.0,0.0,1.5,4.5,0.0,0.0,0.0,1062
231,0.0,4.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,1062
232,0.0,3.5,0.0,0.0,3.5,3.5,0.0,0.0,0.0,1062
233,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1062
234,4884.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.25,0.0,1063
235,4591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064
236,5297.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
237,19.5,1.5,0.0,0.0,0.0,0.8299999999999272,0.0,6.75,0.0,1065
238,43.0,5.5,0.5,0.0,4.0,0.0,0.0,0.0,0.0,1065
239,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1065
240,0.0,1.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1065
241,0.0,1.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1065
242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
243,0.0,1.0,0.21000000000003638,0.0,0.0,0.0,0.0,0.0,0.0,1065
244,0.0,1.3299999999999272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
247,0.0,1.6700000000000728,0.0,0.17000000000007276,0.0,0.0,0.0,0.0,0.0,1065
248,0.0,2.069999999999709,0.5,0.17000000000007276,2.1700000000000728,0.0,0.0,0.0,0.0,1065
249,0.0,2.630000000000109,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1065
250,0.0,0.0,0.1499999999996362,0.0,0.0,0.0,0.0,0.0,0.0,1065
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
252,3.4400000000005093,2.3400000000001455,1.8400000000001455,0.0,0.0,0.0,0.0,0.0,0.0,1065
253,0.0,1.5299999999997453,0.8299999999999272,0.0,0.0,0.0,0.0,0.0,0.0,1065
254,0.0,0.32999999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
255,0.0,0.32999999999992724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065
257,4536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1066
258,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066
259,4755.0,0.0,0.0,0.0,0.0,0.0,0.0,6.329999999999927,0.0,1067
260,4563.0,0.0,0.0,0.0,0.0,0.0,0.0,63.32999999999993,0.0,1068
261,256.0,6.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,1069
262,196.17000000000007,10.670000000000073,0.0,7.75,5.170000000000073,0.0,0.0,2.9099999999998545,0.0,1069
263,0.0,4.829999999999927,0.0,1.0,0.32999999999992724,0.0,0.0,0.0,0.0,1069
264,0.0,6.75,2.25,0.5,3.880000000000109,0.0,0.0,0.0,0.0,1069
265,0.0,4.5,0.0,1.0,0.6700000000000728,0.0,0.0,0.0,0.0,1069
266,0.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1069
267,0.0,9.5,0.0,7.5,1.5,3.0,0.0,0.0,0.0,1069
268,0.0,9.5,0.0,0.5,7.5,3.0,0.0,0.0,0.0,1069
269,162.5,0.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,1069
270,61.0,2.1700000000000728,0.0,0.0,4.329999999999927,0.0,0.0,4.289999999999964,0.0,1069
271,0.0,6.5,6.5,0.0,6.5,0.0,0.0,0.0,0.0,1069
272,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1069
273,0.0,0.8299999999999272,0.0,0.0,0.8299999999999272,0.0,0.0,0.0,0.0,1069
274,0.0,0.8299999999999272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069
275,0.0,0.8299999999999272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069
276,0.0,5.569999999999709,4.3400000000001455,0.0,0.0,0.0,0.0,0.0,0.0,1069
277,0.0,50.06999999999971,27.090000000000146,0.0,0.0,0.0,0.0,0.0,0.0,1069
278,0.0,36.06999999999971,4.3400000000001455,0.0,4.8400000000001455,0.0,0.0,0.0,0.0,1069
279,0.0,31.0,0.5,6.5,93.5,0.0,0.0,0.0,0.0,1069
280,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069
281,0.0,34.25,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1069
282,0.0,32.67000000000007,0.0,4.329999999999927,93.5,0.0,0.0,0.0,0.0,1069
283,0.0,36.0,0.0,13.0,93.5,0.0,0.0,0.0,0.0,1069
284,0.0,37.75,0.0,8.5,93.5,0.0,0.0,0.0,0.0,1069
285,186.5,3.0,0.0,0.0,3.0,0.0,0.0,0.11999999999989086,0.0,1070
286,0.0,22.5,0.0,14.5,23.0,0.0,0.0,0.0,0.0,1071
287,0.0,14.5,0.0,14.5,53.5,0.0,0.0,0.0,0.0,1071
288,0.0,25.0,11.5,16.0,53.5,0.0,0.0,0.0,0.0,1071
289,0.0,12.75,0.0,9.5,53.5,0.0,0.0,0.0,0.0,1071
290,29.0,6.5,0.0,2.5,2.0,0.0,0.0,0.0,0.0,1071
291,0.0,20.5,3.5,11.75,3.5,0.0,0.0,0.0,0.0,1071
292,0.0,17.5,0.0,17.0,0.5,0.0,0.0,0.0,0.0,1071
293,0.0,26.0,9.0,23.670000000000073,9.0,0.0,0.0,0.0,0.0,1071
294,0.0,21.0,4.0,14.75,4.0,0.0,0.0,0.0,0.0,1071
295,0.0,18.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,1071
296,0.0,29.5,0.0,12.5,35.67000000000007,0.0,0.0,0.0,0.0,1071
297,207.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1071
298,252.0,4.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,1072
299,41.17000000000007,0.6700000000000728,0.3400000000001455,0.0,0.6700000000000728,0.0,0.0,0.0,0.0,1072
300,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1072
301,0.0,7.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1072
302,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072
303,0.0,3.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,1072
304,0.0,4.5,4.5,0.0,4.5,0.0,0.0,0.0,0.0,1072
305,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1072
306,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1072
307,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1072
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072
310,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1072
311,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072
312,0.0,17.5,0.0,0.0,36.5,0.0,0.0,0.0,0.0,1072
313,0.0,0.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1072
314,0.0,21.75,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1072
315,0.0,16.5,0.0,0.0,16.5,0.0,0.0,0.0,0.0,1072
316,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1072
317,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072
318,0.0,11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1072
319,0.0,14.0,1.5,0.0,6.0,0.0,0.0,0.0,0.0,1072
320,0.0,14.0,1.5,0.0,8.0,0.0,0.0,0.0,0.0,1072
321,0.0,11.0,0.75,0.0,3.0,0.0,0.0,0.0,0.0,1072
322,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073
323,226.5,26.0,0.0,26.0,12.5,0.0,0.0,0.0,0.0,1074
324,62.5,41.0,17.5,0.0,4.0,6.670000000000073,0.0,0.17000000000007276,0.0,1074
325,19.0,9.5,0.0,0.0,4.5,4.5,0.0,0.0,0.0,1074
326,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074
328,0.75,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1074
