,0,1,2,3,4,5,6,7,8,9,tsp_id
91,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26
92,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27
93,9.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,27
94,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,28
95,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28
96,0.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,28
97,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28
98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
99,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29
100,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
101,21.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31
102,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,31
103,6.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,31
104,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,31
105,0.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
106,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,31
107,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32
108,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32
109,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33
110,12.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,34
111,4.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,34
112,5.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,34
113,15.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,50
114,9.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,27.0,0.0,50
115,8.0,5.0,4.0,2.0,2.0,0.0,0.0,1.0,27.0,0.0,50
116,9.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,27.0,0.0,50
117,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,50
118,9.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,51
119,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,0.0,51
120,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,17.0,0.0,51
121,3.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,17.0,0.0,51
122,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,51
123,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52
124,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53
125,5.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,19.0,0.0,53
126,4.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,19.0,0.0,53
127,0.0,10.0,7.0,2.0,0.0,0.0,0.0,1.0,19.0,0.0,53
128,6.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,53
129,0.0,6.0,5.0,2.0,1.0,2.0,0.0,1.0,19.0,0.0,53
130,0.0,5.0,4.0,2.0,2.0,2.0,0.0,1.0,19.0,0.0,53
131,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,53
132,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,53
133,6.0,8.0,3.0,0.0,2.0,2.0,0.0,1.0,19.0,0.0,53
134,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,54
135,4.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,16.0,0.0,54
136,7.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,16.0,0.0,54
137,7.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,54
138,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,54
139,7.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,55
140,8.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,55
141,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55
142,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,56
143,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,56
144,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,56
145,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,56
146,4.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,19.0,0.0,56
147,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,19.0,0.0,56
148,0.0,9.0,4.0,2.0,1.0,0.0,0.0,1.0,19.0,0.0,56
149,0.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,56
150,0.0,10.0,5.0,2.0,2.0,0.0,0.0,0.0,19.0,0.0,56
151,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,56
152,14.0,5.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,57
153,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,57
154,5.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,29.0,0.0,57
155,4.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,29.0,0.0,57
156,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,57
157,0.0,10.0,3.0,2.0,2.0,2.0,0.0,0.0,29.0,0.0,57
158,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,57
159,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,57
160,0.0,10.0,0.0,2.0,1.0,2.0,0.0,1.0,29.0,0.0,57
161,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58
162,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,26.0,0.0,58
163,6.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,26.0,0.0,58
164,7.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,58
165,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.0,26.0,0.0,58
166,0.0,10.0,7.0,2.0,1.0,0.0,0.0,1.0,26.0,0.0,58
167,0.0,15.0,9.0,0.0,1.0,2.0,0.0,1.0,26.0,0.0,58
168,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,58
169,0.0,9.0,6.0,0.0,2.0,2.0,0.0,0.0,26.0,0.0,58
170,5.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,26.0,0.0,58
171,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
172,9.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,23.0,0.0,59
173,5.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,23.0,0.0,59
174,0.0,9.0,8.0,2.0,2.0,0.0,0.0,1.0,23.0,0.0,59
175,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59
176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,59
177,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
178,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,61
179,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61
180,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,62
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62
182,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
183,8.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,63
184,5.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,63
185,14.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,64
186,13.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,25.0,0.0,64
187,8.0,11.0,5.0,2.0,2.0,2.0,0.0,1.0,25.0,0.0,64
188,6.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,25.0,0.0,64
189,0.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,25.0,0.0,64
190,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,64
191,10.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,65
192,0.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,22.0,0.0,65
193,0.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,65
194,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,65
195,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,65
196,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,65
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,65
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,65
199,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,65
200,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,65
201,0.0,8.0,7.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,65
202,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66
203,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
204,9.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,24.0,0.0,67
205,13.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,68
206,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,27.0,0.0,68
207,10.0,6.0,3.0,2.0,1.0,2.0,0.0,1.0,27.0,0.0,68
208,6.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,68
209,6.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,27.0,0.0,68
210,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69
211,12.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,70
212,8.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,20.0,0.0,70
213,23.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,71
214,8.0,10.0,6.0,0.0,2.0,0.0,0.0,1.0,27.0,0.0,71
215,7.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,27.0,0.0,71
216,3.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,27.0,0.0,71
217,0.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,27.0,0.0,71
218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,71
219,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
220,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
221,9.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,73
222,7.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,24.0,0.0,73
223,6.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,73
224,5.0,5.0,3.0,2.0,1.0,0.0,0.0,1.0,24.0,0.0,73
225,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
226,5.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,75
227,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,22.0,0.0,75
228,6.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,22.0,0.0,75
229,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,75
230,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,0.0,75
231,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,0.0,75
232,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
233,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,76
234,12.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,77
235,5.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,21.0,0.0,77
236,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78
237,6.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,12.0,0.0,78
238,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,79
239,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79
240,10.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,80
241,6.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,19.0,0.0,80
242,7.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,80
243,7.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,19.0,0.0,80
244,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,80
245,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81
246,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,81
247,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,19.0,0.0,81
248,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,81
249,0.0,5.0,6.0,2.0,2.0,0.0,0.0,1.0,19.0,0.0,81
250,0.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,81
251,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,19.0,0.0,81
252,0.0,7.0,5.0,2.0,0.0,0.0,0.0,1.0,19.0,0.0,81
253,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,19.0,0.0,81
254,0.0,7.0,2.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,81
255,11.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,82
256,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,0.0,82
257,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,18.0,0.0,82
258,0.0,7.0,5.0,2.0,1.0,2.0,0.0,1.0,18.0,0.0,82
259,0.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,18.0,0.0,82
260,0.0,8.0,5.0,2.0,1.0,0.0,0.0,1.0,18.0,0.0,82
261,0.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,18.0,0.0,82
262,0.0,14.0,7.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,82
263,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,82
264,10.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,83
265,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83
266,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,15.0,0.0,84
267,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,84
268,7.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,15.0,0.0,84
269,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,84
270,0.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,15.0,0.0,84
271,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,15.0,0.0,84
272,0.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,15.0,0.0,84
273,6.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,84
274,0.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,15.0,0.0,84
275,0.0,9.0,3.0,0.0,2.0,2.0,0.0,1.0,15.0,0.0,84
276,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
277,13.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,101
278,9.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,101
279,6.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101
280,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
281,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
282,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,102
283,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
284,11.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,103
285,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
286,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,104
287,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,20.0,0.0,104
288,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,104
289,0.0,8.0,5.0,0.0,2.0,2.0,0.0,1.0,20.0,0.0,104
290,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104
292,9.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,104
293,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
294,0.0,15.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,104
295,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,105
296,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
297,14.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,106
298,9.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,106
299,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,106
300,0.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,106
301,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,106
302,5.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,26.0,0.0,106
303,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,106
304,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,106
305,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,106
306,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,106
307,10.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,107
308,8.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,13.0,0.0,108
309,6.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,108
310,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,109
311,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,110
312,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,110
313,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,111
314,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,0.0,111
315,7.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,22.0,0.0,111
